season,round,track,driver,team,grid_position,final_position,status,points_race,driver_points_before,team_points_before,finish_in_points
2023,16,Japanese Grand Prix,HUL,Haas F1 Team,18.0,14.0,Lapped,0.0,6.0,9.0,0.0
2023,16,Japanese Grand Prix,MAG,Haas F1 Team,15.0,15.0,Lapped,0.0,3.0,9.0,0.0
2023,16,Japanese Grand Prix,ALB,Williams,13.0,16.0,Retired,0.0,21.0,21.0,0.0
2023,16,Japanese Grand Prix,SAR,Williams,20.0,17.0,Retired,0.0,0.0,21.0,0.0
2023,16,Japanese Grand Prix,STR,Aston Martin,17.0,18.0,Retired,0.0,41.0,208.0,0.0
2023,16,Japanese Grand Prix,PER,Red Bull Racing,5.0,19.0,Retired,0.0,208.0,586.0,0.0
2023,16,Japanese Grand Prix,BOT,Alfa Romeo,16.0,20.0,Retired,0.0,6.0,10.0,0.0
2023,17,Qatar Grand Prix,VER,Red Bull Racing,1.0,1.0,Finished,26.0,378.0,586.0,1.0
2023,17,Qatar Grand Prix,PIA,McLaren,6.0,2.0,Finished,18.0,50.0,162.0,1.0
2023,17,Qatar Grand Prix,NOR,McLaren,10.0,3.0,Finished,15.0,112.0,180.0,1.0
2023,17,Qatar Grand Prix,RUS,Mercedes,2.0,4.0,Finished,12.0,108.0,294.0,1.0
2023,17,Qatar Grand Prix,LEC,Ferrari,5.0,5.0,Finished,10.0,124.0,259.0,1.0
2023,17,Qatar Grand Prix,ALO,Aston Martin,4.0,6.0,Finished,8.0,167.0,208.0,1.0
2023,17,Qatar Grand Prix,OCO,Alpine,8.0,7.0,Finished,6.0,36.0,76.0,1.0
2023,17,Qatar Grand Prix,BOT,Alfa Romeo,9.0,8.0,Finished,4.0,6.0,10.0,1.0
2023,17,Qatar Grand Prix,ZHO,Alfa Romeo,19.0,9.0,Finished,2.0,4.0,14.0,1.0
2023,17,Qatar Grand Prix,PER,Red Bull Racing,20.0,10.0,Finished,1.0,208.0,612.0,1.0
2023,17,Qatar Grand Prix,STR,Aston Martin,16.0,11.0,Finished,0.0,41.0,216.0,0.0
2023,17,Qatar Grand Prix,GAS,Alpine,7.0,12.0,Finished,0.0,40.0,82.0,0.0
2023,17,Qatar Grand Prix,ALB,Williams,13.0,13.0,Finished,0.0,21.0,21.0,0.0
2023,17,Qatar Grand Prix,MAG,Haas F1 Team,18.0,14.0,Lapped,0.0,3.0,9.0,0.0
2023,17,Qatar Grand Prix,TSU,AlphaTauri,11.0,15.0,Lapped,0.0,3.0,5.0,0.0
2023,17,Qatar Grand Prix,HUL,Haas F1 Team,14.0,16.0,Lapped,0.0,6.0,9.0,0.0
2023,17,Qatar Grand Prix,LAW,AlphaTauri,17.0,17.0,Lapped,0.0,2.0,5.0,0.0
2023,17,Qatar Grand Prix,SAR,Williams,15.0,18.0,Retired,0.0,0.0,21.0,0.0
2023,17,Qatar Grand Prix,HAM,Mercedes,3.0,19.0,Retired,0.0,186.0,306.0,0.0
2023,17,Qatar Grand Prix,SAI,Ferrari,12.0,20.0,Did not start,0.0,135.0,269.0,0.0
2023,18,United States Grand Prix,VER,Red Bull Racing,6.0,1.0,Finished,25.0,404.0,613.0,1.0
2023,18,United States Grand Prix,NOR,McLaren,2.0,2.0,Finished,18.0,127.0,195.0,1.0
2023,18,United States Grand Prix,SAI,Ferrari,4.0,3.0,Finished,15.0,135.0,269.0,1.0
2023,18,United States Grand Prix,PER,Red Bull Racing,9.0,4.0,Finished,12.0,209.0,638.0,1.0
2023,18,United States Grand Prix,RUS,Mercedes,5.0,5.0,Finished,10.0,120.0,306.0,1.0
2023,18,United States Grand Prix,GAS,Alpine,7.0,6.0,Finished,8.0,40.0,82.0,1.0
2023,18,United States Grand Prix,STR,Aston Martin,20.0,7.0,Finished,6.0,41.0,216.0,1.0
2023,18,United States Grand Prix,TSU,AlphaTauri,11.0,8.0,Finished,5.0,3.0,5.0,1.0
2023,18,United States Grand Prix,ALB,Williams,15.0,9.0,Finished,2.0,21.0,21.0,1.0
2023,18,United States Grand Prix,SAR,Williams,16.0,10.0,Finished,1.0,0.0,23.0,1.0
2023,18,United States Grand Prix,HUL,Haas F1 Team,18.0,11.0,Finished,0.0,6.0,9.0,0.0
2023,18,United States Grand Prix,BOT,Alfa Romeo,13.0,12.0,Finished,0.0,10.0,16.0,0.0
2023,18,United States Grand Prix,ZHO,Alfa Romeo,12.0,13.0,Lapped,0.0,6.0,16.0,0.0
2023,18,United States Grand Prix,MAG,Haas F1 Team,17.0,14.0,Lapped,0.0,3.0,9.0,0.0
2023,18,United States Grand Prix,RIC,AlphaTauri,14.0,15.0,Lapped,0.0,0.0,10.0,0.0
2023,18,United States Grand Prix,ALO,Aston Martin,19.0,16.0,Retired,0.0,175.0,222.0,0.0
2023,18,United States Grand Prix,PIA,McLaren,10.0,17.0,Retired,0.0,68.0,213.0,0.0
2023,18,United States Grand Prix,OCO,Alpine,8.0,18.0,Retired,0.0,42.0,90.0,0.0
2023,18,United States Grand Prix,HAM,Mercedes,3.0,19.0,Disqualified,0.0,186.0,316.0,0.0
2023,18,United States Grand Prix,LEC,Ferrari,1.0,20.0,Disqualified,0.0,134.0,284.0,0.0
2023,19,Mexico City Grand Prix,VER,Red Bull Racing,3.0,1.0,Finished,25.0,429.0,650.0,1.0
2023,19,Mexico City Grand Prix,HAM,Mercedes,6.0,2.0,Finished,19.0,186.0,316.0,1.0
2023,19,Mexico City Grand Prix,LEC,Ferrari,1.0,3.0,Finished,15.0,134.0,284.0,1.0
2023,19,Mexico City Grand Prix,SAI,Ferrari,2.0,4.0,Finished,12.0,150.0,299.0,1.0
2023,19,Mexico City Grand Prix,NOR,McLaren,17.0,5.0,Finished,10.0,145.0,213.0,1.0
2023,19,Mexico City Grand Prix,RUS,Mercedes,8.0,6.0,Finished,8.0,130.0,335.0,1.0
2023,19,Mexico City Grand Prix,RIC,AlphaTauri,4.0,7.0,Finished,6.0,0.0,10.0,1.0
2023,19,Mexico City Grand Prix,PIA,McLaren,7.0,8.0,Finished,4.0,68.0,223.0,1.0
2023,19,Mexico City Grand Prix,ALB,Williams,14.0,9.0,Finished,2.0,23.0,24.0,1.0
2023,19,Mexico City Grand Prix,OCO,Alpine,15.0,10.0,Finished,1.0,42.0,90.0,1.0
2023,19,Mexico City Grand Prix,GAS,Alpine,11.0,11.0,Finished,0.0,48.0,91.0,0.0
2023,19,Mexico City Grand Prix,TSU,AlphaTauri,18.0,12.0,Finished,0.0,8.0,16.0,0.0
2023,19,Mexico City Grand Prix,HUL,Haas F1 Team,12.0,13.0,Finished,0.0,6.0,9.0,0.0
2023,19,Mexico City Grand Prix,ZHO,Alfa Romeo,10.0,14.0,Finished,0.0,6.0,16.0,0.0
2023,19,Mexico City Grand Prix,BOT,Alfa Romeo,9.0,15.0,Finished,0.0,10.0,16.0,0.0
2023,19,Mexico City Grand Prix,SAR,Williams,19.0,16.0,Retired,0.0,1.0,26.0,0.0
2023,19,Mexico City Grand Prix,STR,Aston Martin,0.0,17.0,Collision damage,0.0,47.0,222.0,0.0
2023,19,Mexico City Grand Prix,ALO,Aston Martin,13.0,18.0,Withdrew,0.0,175.0,222.0,0.0
2023,19,Mexico City Grand Prix,MAG,Haas F1 Team,16.0,19.0,Accident,0.0,3.0,9.0,0.0
2023,19,Mexico City Grand Prix,PER,Red Bull Racing,5.0,20.0,Collision damage,0.0,221.0,675.0,0.0
2023,20,São Paulo Grand Prix,VER,Red Bull Racing,1.0,1.0,Finished,25.0,454.0,675.0,1.0
2023,20,São Paulo Grand Prix,NOR,McLaren,6.0,2.0,Finished,19.0,155.0,227.0,1.0
2023,20,São Paulo Grand Prix,ALO,Aston Martin,4.0,3.0,Finished,15.0,175.0,222.0,1.0
2023,20,São Paulo Grand Prix,PER,Red Bull Racing,9.0,4.0,Finished,12.0,221.0,700.0,1.0
2023,20,São Paulo Grand Prix,STR,Aston Martin,3.0,5.0,Finished,10.0,47.0,237.0,1.0
2023,20,São Paulo Grand Prix,SAI,Ferrari,7.0,6.0,Finished,8.0,162.0,311.0,1.0
2023,20,São Paulo Grand Prix,GAS,Alpine,15.0,7.0,Finished,6.0,48.0,91.0,1.0
2023,20,São Paulo Grand Prix,HAM,Mercedes,5.0,8.0,Finished,4.0,205.0,343.0,1.0
2023,20,São Paulo Grand Prix,TSU,AlphaTauri,16.0,9.0,Finished,2.0,8.0,16.0,1.0
2023,20,São Paulo Grand Prix,OCO,Alpine,14.0,10.0,Lapped,1.0,43.0,97.0,1.0
2023,20,São Paulo Grand Prix,SAR,Williams,19.0,11.0,Lapped,0.0,1.0,26.0,0.0
2023,20,São Paulo Grand Prix,HUL,Haas F1 Team,11.0,12.0,Lapped,0.0,6.0,9.0,0.0
2023,20,São Paulo Grand Prix,RIC,AlphaTauri,17.0,13.0,Lapped,0.0,6.0,18.0,0.0
2023,20,São Paulo Grand Prix,PIA,McLaren,10.0,14.0,Lapped,0.0,72.0,246.0,0.0
2023,20,São Paulo Grand Prix,RUS,Mercedes,8.0,15.0,Retired,0.0,138.0,347.0,0.0
2023,20,São Paulo Grand Prix,BOT,Alfa Romeo,18.0,16.0,Retired,0.0,10.0,16.0,0.0
2023,20,São Paulo Grand Prix,ZHO,Alfa Romeo,20.0,17.0,Retired,0.0,6.0,16.0,0.0
2023,20,São Paulo Grand Prix,MAG,Haas F1 Team,12.0,18.0,Retired,0.0,3.0,9.0,0.0
2023,20,São Paulo Grand Prix,ALB,Williams,13.0,19.0,Retired,0.0,25.0,26.0,0.0
2023,20,São Paulo Grand Prix,LEC,Ferrari,2.0,20.0,Did not start,0.0,149.0,319.0,0.0
2023,21,Las Vegas Grand Prix,VER,Red Bull Racing,2.0,1.0,Finished,25.0,479.0,712.0,1.0
2023,21,Las Vegas Grand Prix,LEC,Ferrari,1.0,2.0,Finished,18.0,149.0,319.0,1.0
2023,21,Las Vegas Grand Prix,PER,Red Bull Racing,11.0,3.0,Finished,15.0,233.0,737.0,1.0
2023,21,Las Vegas Grand Prix,OCO,Alpine,16.0,4.0,Finished,12.0,44.0,98.0,1.0
2023,21,Las Vegas Grand Prix,STR,Aston Martin,19.0,5.0,Finished,10.0,57.0,247.0,1.0
2023,21,Las Vegas Grand Prix,SAI,Ferrari,12.0,6.0,Finished,8.0,170.0,337.0,1.0
2023,21,Las Vegas Grand Prix,HAM,Mercedes,10.0,7.0,Finished,6.0,209.0,347.0,1.0
2023,21,Las Vegas Grand Prix,RUS,Mercedes,3.0,8.0,Finished,4.0,138.0,353.0,1.0
2023,21,Las Vegas Grand Prix,ALO,Aston Martin,9.0,9.0,Finished,2.0,190.0,257.0,1.0
2023,21,Las Vegas Grand Prix,PIA,McLaren,18.0,10.0,Finished,2.0,72.0,246.0,1.0
2023,21,Las Vegas Grand Prix,GAS,Alpine,4.0,11.0,Finished,0.0,54.0,110.0,0.0
2023,21,Las Vegas Grand Prix,ALB,Williams,5.0,12.0,Finished,0.0,25.0,26.0,0.0
2023,21,Las Vegas Grand Prix,MAG,Haas F1 Team,8.0,13.0,Finished,0.0,3.0,9.0,0.0
2023,21,Las Vegas Grand Prix,RIC,AlphaTauri,14.0,14.0,Finished,0.0,6.0,18.0,0.0
2023,21,Las Vegas Grand Prix,ZHO,Alfa Romeo,17.0,15.0,Finished,0.0,6.0,16.0,0.0
2023,21,Las Vegas Grand Prix,SAR,Williams,6.0,16.0,Finished,0.0,1.0,26.0,0.0
2023,21,Las Vegas Grand Prix,BOT,Alfa Romeo,7.0,17.0,Finished,0.0,10.0,16.0,0.0
2023,21,Las Vegas Grand Prix,TSU,AlphaTauri,20.0,18.0,Retired,0.0,10.0,18.0,0.0
2023,21,Las Vegas Grand Prix,HUL,Haas F1 Team,13.0,19.0,Retired,0.0,6.0,9.0,0.0
2023,21,Las Vegas Grand Prix,NOR,McLaren,15.0,20.0,Retired,0.0,174.0,248.0,0.0
2023,22,Abu Dhabi Grand Prix,VER,Red Bull Racing,1.0,1.0,Finished,26.0,504.0,752.0,1.0
2023,22,Abu Dhabi Grand Prix,LEC,Ferrari,2.0,2.0,Finished,18.0,167.0,345.0,1.0
2023,22,Abu Dhabi Grand Prix,RUS,Mercedes,4.0,3.0,Finished,15.0,142.0,357.0,1.0
2023,22,Abu Dhabi Grand Prix,PER,Red Bull Racing,9.0,4.0,Finished,12.0,248.0,778.0,1.0
2023,22,Abu Dhabi Grand Prix,NOR,McLaren,5.0,5.0,Finished,10.0,174.0,248.0,1.0
2023,22,Abu Dhabi Grand Prix,PIA,McLaren,3.0,6.0,Finished,8.0,74.0,258.0,1.0
2023,22,Abu Dhabi Grand Prix,ALO,Aston Martin,7.0,7.0,Finished,6.0,192.0,259.0,1.0
2023,22,Abu Dhabi Grand Prix,TSU,AlphaTauri,6.0,8.0,Finished,4.0,10.0,18.0,1.0
2023,22,Abu Dhabi Grand Prix,HAM,Mercedes,11.0,9.0,Finished,2.0,215.0,372.0,1.0
2023,22,Abu Dhabi Grand Prix,STR,Aston Martin,13.0,10.0,Finished,1.0,67.0,265.0,1.0
2023,22,Abu Dhabi Grand Prix,RIC,AlphaTauri,15.0,11.0,Finished,0.0,6.0,22.0,0.0
2023,22,Abu Dhabi Grand Prix,OCO,Alpine,12.0,12.0,Finished,0.0,56.0,110.0,0.0
2023,22,Abu Dhabi Grand Prix,GAS,Alpine,10.0,13.0,Finished,0.0,54.0,110.0,0.0
2023,22,Abu Dhabi Grand Prix,ALB,Williams,14.0,14.0,Finished,0.0,25.0,26.0,0.0
2023,22,Abu Dhabi Grand Prix,HUL,Haas F1 Team,8.0,15.0,Finished,0.0,6.0,9.0,0.0
2023,22,Abu Dhabi Grand Prix,SAR,Williams,20.0,16.0,Finished,0.0,1.0,26.0,0.0
2023,22,Abu Dhabi Grand Prix,ZHO,Alfa Romeo,19.0,17.0,Finished,0.0,6.0,16.0,0.0
2023,22,Abu Dhabi Grand Prix,SAI,Ferrari,16.0,18.0,Retired,0.0,178.0,363.0,0.0
2023,22,Abu Dhabi Grand Prix,BOT,Alfa Romeo,18.0,19.0,Lapped,0.0,10.0,16.0,0.0
2023,22,Abu Dhabi Grand Prix,MAG,Haas F1 Team,17.0,20.0,Lapped,0.0,3.0,9.0,0.0
2024,1,Bahrain Grand Prix,VER,Red Bull Racing,1.0,1.0,Finished,26.0,0.0,0.0,1.0
2024,1,Bahrain Grand Prix,PER,Red Bull Racing,5.0,2.0,Finished,18.0,0.0,26.0,1.0
2024,1,Bahrain Grand Prix,SAI,Ferrari,4.0,3.0,Finished,15.0,0.0,0.0,1.0
2024,1,Bahrain Grand Prix,LEC,Ferrari,2.0,4.0,Finished,12.0,0.0,15.0,1.0
2024,1,Bahrain Grand Prix,RUS,Mercedes,3.0,5.0,Finished,10.0,0.0,0.0,1.0
2024,1,Bahrain Grand Prix,NOR,McLaren,7.0,6.0,Finished,8.0,0.0,0.0,1.0
2024,1,Bahrain Grand Prix,HAM,Mercedes,9.0,7.0,Finished,6.0,0.0,10.0,1.0
2024,1,Bahrain Grand Prix,PIA,McLaren,8.0,8.0,Finished,4.0,0.0,8.0,1.0
2024,1,Bahrain Grand Prix,ALO,Aston Martin,6.0,9.0,Finished,2.0,0.0,0.0,1.0
2024,1,Bahrain Grand Prix,STR,Aston Martin,12.0,10.0,Finished,1.0,0.0,2.0,1.0
2024,1,Bahrain Grand Prix,ZHO,Kick Sauber,17.0,11.0,Lapped,0.0,0.0,0.0,0.0
2024,1,Bahrain Grand Prix,MAG,Haas F1 Team,15.0,12.0,Lapped,0.0,0.0,0.0,0.0
2024,1,Bahrain Grand Prix,RIC,RB,14.0,13.0,Lapped,0.0,0.0,0.0,0.0
2024,1,Bahrain Grand Prix,TSU,RB,11.0,14.0,Lapped,0.0,0.0,0.0,0.0
2024,1,Bahrain Grand Prix,ALB,Williams,13.0,15.0,Lapped,0.0,0.0,0.0,0.0
2024,1,Bahrain Grand Prix,HUL,Haas F1 Team,10.0,16.0,Lapped,0.0,0.0,0.0,0.0
2024,1,Bahrain Grand Prix,OCO,Alpine,19.0,17.0,Lapped,0.0,0.0,0.0,0.0
2024,1,Bahrain Grand Prix,GAS,Alpine,20.0,18.0,Lapped,0.0,0.0,0.0,0.0
2024,1,Bahrain Grand Prix,BOT,Kick Sauber,16.0,19.0,Lapped,0.0,0.0,0.0,0.0
2024,1,Bahrain Grand Prix,SAR,Williams,18.0,20.0,Lapped,0.0,0.0,0.0,0.0
2024,2,Saudi Arabian Grand Prix,VER,Red Bull Racing,1.0,1.0,Finished,25.0,26.0,44.0,1.0
2024,2,Saudi Arabian Grand Prix,PER,Red Bull Racing,3.0,2.0,Finished,18.0,18.0,69.0,1.0
2024,2,Saudi Arabian Grand Prix,LEC,Ferrari,2.0,3.0,Finished,16.0,12.0,27.0,1.0
2024,2,Saudi Arabian Grand Prix,PIA,McLaren,5.0,4.0,Finished,12.0,4.0,12.0,1.0
2024,2,Saudi Arabian Grand Prix,ALO,Aston Martin,4.0,5.0,Finished,10.0,2.0,3.0,1.0
2024,2,Saudi Arabian Grand Prix,RUS,Mercedes,7.0,6.0,Finished,8.0,10.0,16.0,1.0
2024,2,Saudi Arabian Grand Prix,BEA,Ferrari,11.0,7.0,Finished,6.0,0.0,43.0,1.0
2024,2,Saudi Arabian Grand Prix,NOR,McLaren,6.0,8.0,Finished,4.0,8.0,24.0,1.0
2024,2,Saudi Arabian Grand Prix,HAM,Mercedes,8.0,9.0,Finished,2.0,6.0,24.0,1.0
2024,2,Saudi Arabian Grand Prix,HUL,Haas F1 Team,15.0,10.0,Finished,1.0,0.0,0.0,1.0
2024,2,Saudi Arabian Grand Prix,ALB,Williams,12.0,11.0,Finished,0.0,0.0,0.0,0.0
2024,2,Saudi Arabian Grand Prix,MAG,Haas F1 Team,13.0,12.0,Finished,0.0,0.0,1.0,0.0
2024,2,Saudi Arabian Grand Prix,OCO,Alpine,17.0,13.0,Lapped,0.0,0.0,0.0,0.0
2024,2,Saudi Arabian Grand Prix,SAR,Williams,19.0,14.0,Lapped,0.0,0.0,0.0,0.0
2024,2,Saudi Arabian Grand Prix,TSU,RB,9.0,15.0,Lapped,0.0,0.0,0.0,0.0
2024,2,Saudi Arabian Grand Prix,RIC,RB,14.0,16.0,Lapped,0.0,0.0,0.0,0.0
2024,2,Saudi Arabian Grand Prix,BOT,Kick Sauber,16.0,17.0,Lapped,0.0,0.0,0.0,0.0
2024,2,Saudi Arabian Grand Prix,ZHO,Kick Sauber,20.0,18.0,Lapped,0.0,0.0,0.0,0.0
2024,2,Saudi Arabian Grand Prix,STR,Aston Martin,10.0,19.0,Retired,0.0,1.0,13.0,0.0
2024,2,Saudi Arabian Grand Prix,GAS,Alpine,18.0,20.0,Retired,0.0,0.0,0.0,0.0
2024,3,Australian Grand Prix,SAI,Ferrari,2.0,1.0,Finished,25.0,15.0,49.0,1.0
2024,3,Australian Grand Prix,LEC,Ferrari,4.0,2.0,Finished,19.0,28.0,74.0,1.0
2024,3,Australian Grand Prix,NOR,McLaren,3.0,3.0,Finished,15.0,12.0,28.0,1.0
2024,3,Australian Grand Prix,PIA,McLaren,5.0,4.0,Finished,12.0,16.0,43.0,1.0
2024,3,Australian Grand Prix,PER,Red Bull Racing,6.0,5.0,Finished,10.0,36.0,87.0,1.0
2024,3,Australian Grand Prix,STR,Aston Martin,9.0,6.0,Finished,8.0,1.0,13.0,1.0
2024,3,Australian Grand Prix,TSU,RB,8.0,7.0,Finished,6.0,0.0,0.0,1.0
2024,3,Australian Grand Prix,ALO,Aston Martin,10.0,8.0,Finished,4.0,12.0,21.0,1.0
2024,3,Australian Grand Prix,HUL,Haas F1 Team,16.0,9.0,Finished,2.0,1.0,1.0,1.0
2024,3,Australian Grand Prix,MAG,Haas F1 Team,14.0,10.0,Lapped,1.0,0.0,3.0,1.0
2024,3,Australian Grand Prix,ALB,Williams,12.0,11.0,Lapped,0.0,0.0,0.0,0.0
2024,3,Australian Grand Prix,RIC,RB,18.0,12.0,Lapped,0.0,0.0,6.0,0.0
2024,3,Australian Grand Prix,GAS,Alpine,17.0,13.0,Lapped,0.0,0.0,0.0,0.0
2024,3,Australian Grand Prix,BOT,Kick Sauber,13.0,14.0,Lapped,0.0,0.0,0.0,0.0
2024,3,Australian Grand Prix,ZHO,Kick Sauber,19.0,15.0,Lapped,0.0,0.0,0.0,0.0
2024,3,Australian Grand Prix,OCO,Alpine,15.0,16.0,Lapped,0.0,0.0,0.0,0.0
2024,3,Australian Grand Prix,RUS,Mercedes,7.0,17.0,Retired,0.0,18.0,26.0,0.0
2024,3,Australian Grand Prix,HAM,Mercedes,11.0,18.0,Retired,0.0,8.0,26.0,0.0
2024,3,Australian Grand Prix,VER,Red Bull Racing,1.0,19.0,Retired,0.0,51.0,97.0,0.0
2024,4,Japanese Grand Prix,VER,Red Bull Racing,1.0,1.0,Finished,26.0,51.0,97.0,1.0
2024,4,Japanese Grand Prix,PER,Red Bull Racing,2.0,2.0,Finished,18.0,46.0,123.0,1.0
2024,4,Japanese Grand Prix,SAI,Ferrari,4.0,3.0,Finished,15.0,40.0,93.0,1.0
2024,4,Japanese Grand Prix,LEC,Ferrari,8.0,4.0,Finished,12.0,47.0,108.0,1.0
2024,4,Japanese Grand Prix,NOR,McLaren,3.0,5.0,Finished,10.0,27.0,55.0,1.0
2024,4,Japanese Grand Prix,ALO,Aston Martin,5.0,6.0,Finished,8.0,16.0,25.0,1.0
2024,4,Japanese Grand Prix,RUS,Mercedes,9.0,7.0,Finished,6.0,18.0,26.0,1.0
2024,4,Japanese Grand Prix,PIA,McLaren,6.0,8.0,Finished,4.0,28.0,65.0,1.0
2024,4,Japanese Grand Prix,HAM,Mercedes,7.0,9.0,Finished,2.0,8.0,32.0,1.0
2024,4,Japanese Grand Prix,TSU,RB,10.0,10.0,Lapped,1.0,6.0,6.0,1.0
2024,4,Japanese Grand Prix,HUL,Haas F1 Team,12.0,11.0,Lapped,0.0,3.0,4.0,0.0
2024,4,Japanese Grand Prix,STR,Aston Martin,16.0,12.0,Lapped,0.0,9.0,33.0,0.0
2024,4,Japanese Grand Prix,MAG,Haas F1 Team,18.0,13.0,Lapped,0.0,1.0,4.0,0.0
2024,4,Japanese Grand Prix,BOT,Kick Sauber,13.0,14.0,Lapped,0.0,0.0,0.0,0.0
2024,4,Japanese Grand Prix,OCO,Alpine,15.0,15.0,Lapped,0.0,0.0,0.0,0.0
2024,4,Japanese Grand Prix,GAS,Alpine,17.0,16.0,Lapped,0.0,0.0,0.0,0.0
2024,4,Japanese Grand Prix,SAR,Williams,19.0,17.0,Lapped,0.0,0.0,0.0,0.0
2024,4,Japanese Grand Prix,ZHO,Kick Sauber,20.0,18.0,Retired,0.0,0.0,0.0,0.0
2024,4,Japanese Grand Prix,RIC,RB,11.0,19.0,Retired,0.0,0.0,7.0,0.0
2024,4,Japanese Grand Prix,ALB,Williams,14.0,20.0,Retired,0.0,0.0,0.0,0.0
2024,5,Chinese Grand Prix,VER,Red Bull Racing,1.0,1.0,Finished,25.0,77.0,141.0,1.0
2024,5,Chinese Grand Prix,NOR,McLaren,4.0,2.0,Finished,18.0,37.0,69.0,1.0
2024,5,Chinese Grand Prix,PER,Red Bull Racing,2.0,3.0,Finished,15.0,64.0,166.0,1.0
2024,5,Chinese Grand Prix,LEC,Ferrari,6.0,4.0,Finished,12.0,59.0,120.0,1.0
2024,5,Chinese Grand Prix,SAI,Ferrari,7.0,5.0,Finished,10.0,55.0,132.0,1.0
2024,5,Chinese Grand Prix,RUS,Mercedes,8.0,6.0,Finished,8.0,24.0,34.0,1.0
2024,5,Chinese Grand Prix,ALO,Aston Martin,3.0,7.0,Finished,7.0,24.0,33.0,1.0
2024,5,Chinese Grand Prix,PIA,McLaren,5.0,8.0,Finished,4.0,32.0,87.0,1.0
2024,5,Chinese Grand Prix,HAM,Mercedes,18.0,9.0,Finished,2.0,10.0,42.0,1.0
2024,5,Chinese Grand Prix,HUL,Haas F1 Team,9.0,10.0,Finished,1.0,3.0,4.0,1.0
2024,5,Chinese Grand Prix,OCO,Alpine,13.0,11.0,Finished,0.0,0.0,0.0,0.0
2024,5,Chinese Grand Prix,ALB,Williams,14.0,12.0,Finished,0.0,0.0,0.0,0.0
2024,5,Chinese Grand Prix,GAS,Alpine,15.0,13.0,Finished,0.0,0.0,0.0,0.0
2024,5,Chinese Grand Prix,ZHO,Kick Sauber,16.0,14.0,Finished,0.0,0.0,0.0,0.0
2024,5,Chinese Grand Prix,STR,Aston Martin,11.0,15.0,Finished,0.0,9.0,40.0,0.0
2024,5,Chinese Grand Prix,MAG,Haas F1 Team,17.0,16.0,Finished,0.0,1.0,5.0,0.0
2024,5,Chinese Grand Prix,SAR,Williams,20.0,17.0,Finished,0.0,0.0,0.0,0.0
2024,5,Chinese Grand Prix,RIC,RB,12.0,18.0,Retired,0.0,0.0,7.0,0.0
2024,5,Chinese Grand Prix,TSU,RB,19.0,19.0,Retired,0.0,7.0,7.0,0.0
2024,5,Chinese Grand Prix,BOT,Kick Sauber,10.0,20.0,Retired,0.0,0.0,0.0,0.0
2024,6,Miami Grand Prix,NOR,McLaren,5.0,1.0,Finished,25.0,55.0,91.0,1.0
2024,6,Miami Grand Prix,VER,Red Bull Racing,1.0,2.0,Finished,18.0,102.0,181.0,1.0
2024,6,Miami Grand Prix,LEC,Ferrari,2.0,3.0,Finished,15.0,71.0,142.0,1.0
2024,6,Miami Grand Prix,PER,Red Bull Racing,4.0,4.0,Finished,12.0,79.0,199.0,1.0
2024,6,Miami Grand Prix,SAI,Ferrari,3.0,5.0,Finished,10.0,65.0,157.0,1.0
2024,6,Miami Grand Prix,HAM,Mercedes,8.0,6.0,Finished,8.0,12.0,44.0,1.0
2024,6,Miami Grand Prix,TSU,RB,10.0,7.0,Finished,6.0,7.0,7.0,1.0
2024,6,Miami Grand Prix,RUS,Mercedes,7.0,8.0,Finished,4.0,32.0,52.0,1.0
2024,6,Miami Grand Prix,ALO,Aston Martin,15.0,9.0,Finished,2.0,31.0,40.0,1.0
2024,6,Miami Grand Prix,OCO,Alpine,13.0,10.0,Finished,1.0,0.0,0.0,1.0
2024,6,Miami Grand Prix,HUL,Haas F1 Team,9.0,11.0,Finished,0.0,4.0,5.0,0.0
2024,6,Miami Grand Prix,GAS,Alpine,12.0,12.0,Finished,0.0,0.0,1.0,0.0
2024,6,Miami Grand Prix,PIA,McLaren,6.0,13.0,Finished,0.0,36.0,116.0,0.0
2024,6,Miami Grand Prix,ZHO,Kick Sauber,19.0,14.0,Finished,0.0,0.0,0.0,0.0
2024,6,Miami Grand Prix,RIC,RB,20.0,15.0,Finished,0.0,0.0,13.0,0.0
2024,6,Miami Grand Prix,BOT,Kick Sauber,16.0,16.0,Finished,0.0,0.0,0.0,0.0
2024,6,Miami Grand Prix,STR,Aston Martin,11.0,17.0,Finished,0.0,9.0,42.0,0.0
2024,6,Miami Grand Prix,ALB,Williams,14.0,18.0,Finished,0.0,0.0,0.0,0.0
2024,6,Miami Grand Prix,MAG,Haas F1 Team,18.0,19.0,Finished,0.0,1.0,5.0,0.0
2024,6,Miami Grand Prix,SAR,Williams,17.0,20.0,Retired,0.0,0.0,0.0,0.0
2024,7,Emilia Romagna Grand Prix,VER,Red Bull Racing,1.0,1.0,Finished,25.0,120.0,211.0,1.0
2024,7,Emilia Romagna Grand Prix,NOR,McLaren,2.0,2.0,Finished,18.0,80.0,116.0,1.0
2024,7,Emilia Romagna Grand Prix,LEC,Ferrari,3.0,3.0,Finished,15.0,86.0,167.0,1.0
2024,7,Emilia Romagna Grand Prix,PIA,McLaren,5.0,4.0,Finished,12.0,36.0,134.0,1.0
2024,7,Emilia Romagna Grand Prix,SAI,Ferrari,4.0,5.0,Finished,10.0,75.0,182.0,1.0
